roll_no,department,program,subject,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,debarred
UG/02/BTECH/2022/080,cse,BTECH,math,58.13,63.49,56.78,53.42,44.68,60.78,34.21,66.77,55.56,64.78,54.97,57.95,1
UG/02/BTECH/2022/080,cse,BTECH,web-d,45.41,62.99,50.06,66.37,47.62,37.67,56.21,50.99,56.91,57.43,53.36,43.36,1
UG/02/BTECH/2022/080,cse,BTECH,dsa,64.73,56.9,57.78,54.6,65.45,48.15,48.44,52.88,37.17,53.78,70.68,44.33,1
UG/02/BTECH/2022/081,cse,BTECH,c,87.82,88.16,91.8,92.03,100.0,93.09,100.0,100.0,97.48,96.34,85.04,83.5,0
UG/02/BTECH/2022/081,cse,BTECH,math,87.99,100.0,99.05,100.0,100.0,86.2,100.0,100.0,88.11,94.07,86.99,91.93,0
UG/02/BTECH/2022/081,cse,BTECH,web-d,100.0,98.12,98.65,93.31,76.27,89.1,88.1,88.07,86.34,79.89,72.44,76.01,0
UG/02/BTECH/2022/081,cse,BTECH,dsa,95.6,88.0,94.64,91.45,100.0,98.72,93.59,97.04,96.97,86.59,91.1,90.86,0
UG/02/BTECH/2022/082,cse,BTECH,c,93.72,89.55,86.87,86.76,94.07,88.46,97.13,98.59,96.77,95.76,89.2,81.45,0
UG/02/BTECH/2022/082,cse,BTECH,math,97.74,82.59,100.0,83.42,89.11,98.18,100.0,99.39,93.53,100.0,91.89,93.17,0
UG/02/BTECH/2022/082,cse,BTECH,web-d,100.0,96.45,100.0,86.92,86.45,88.33,90.45,100.0,100.0,100.0,87.26,98.92,0
UG/02/BTECH/2022/082,cse,BTECH,dsa,95.18,78.22,84.16,100.0,88.89,100.0,91.86,100.0,96.81,91.18,92.72,90.19,0
UG/02/BTECH/2022/083,cse,BTECH,c,71.43,61.36,39.05,44.61,58.51,49.82,49.45,42.76,67.94,66.97,33.9,44.3,1
UG/02/BTECH/2022/083,cse,BTECH,math,58.62,66.91,59.81,29.3,45.33,59.12,35.16,58.68,45.58,42.65,52.08,49.4,1
UG/02/BTECH/2022/083,cse,BTECH,web-d,47.54,47.59,61.07,52.19,46.85,47.91,56.96,53.59,56.43,45.13,60.82,50.53,1
UG/02/BTECH/2022/083,cse,BTECH,dsa,45.58,42.5,47.43,37.88,46.8,43.9,44.35,70.2,59.29,39.08,44.93,73.51,1
UG/02/BTECH/2022/084,cse,BTECH,c,90.74,81.76,99.85,89.77,95.62,90.9,89.91,90.11,86.14,100.0,100.0,94.28,0
UG/02/BTECH/2022/084,cse,BTECH,math,90.4,84.4,78.43,81.86,95.96,99.06,95.62,91.58,100.0,100.0,96.8,90.65,0
UG/02/BTECH/2022/084,cse,BTECH,web-d,99.44,100.0,89.33,99.65,91.16,100.0,95.83,84.18,87.17,91.55,90.83,95.61,0
UG/02/BTECH/2022/084,cse,BTECH,dsa,84.39,96.98,92.74,91.87,92.87,100.0,97.03,81.61,94.5,94.49,100.0,94.98,0
UG/02/BTECH/2022/085,cse,BTECH,c,100.0,90.18,93.77,99.4,98.5,92.64,87.47,97.04,83.29,98.42,96.67,92.46,0
UG/02/BTECH/2022/085,cse,BTECH,math,100.0,93.02,87.4,88.48,100.0,79.57,88.63,83.96,85.43,82.05,86.43,96.47,0
UG/02/BTECH/2022/085,cse,BTECH,web-d,91.06,99.59,89.05,96.4,86.75,85.49,91.03,85.8,88.2,100.0,86.69,92.72,0
UG/02/BTECH/2022/085,cse,BTECH,dsa,85.7,91.01,88.82,94.16,88.49,100.0,84.7,100.0,92.51,93.87,85.66,100.0,0
UG/02/BTECH/2022/086,cse,BTECH,c,37.24,54.49,42.59,58.15,57.45,59.4,45.83,53.79,64.28,44.99,51.32,54.5,1
UG/02/BTECH/2022/086,cse,BTECH,math,56.64,51.61,63.35,37.74,44.16,61.46,62.52,36.49,45.27,53.15,62.81,60.25,1
UG/02/BTECH/2022/086,cse,BTECH,web-d,44.4,55.92,67.62,57.07,39.24,51.0,43.17,43.53,49.49,41.15,45.67,39.81,1
UG/02/BTECH/2022/086,cse,BTECH,dsa,40.64,34.24,46.56,58.28,47.8,33.98,58.19,44.55,61.49,47.88,46.38,60.75,1
UG/02/BTECH/2022/087,cse,BTECH,c,55.49,72.82,42.78,53.62,39.45,51.02,51.77,61.92,36.65,42.16,39.74,48.34,1
UG/02/BTECH/2022/087,cse,BTECH,math,62.13,56.09,48.07,49.14,39.67,46.02,63.82,52.38,44.23,55.8,52.26,58.3,1
UG/02/BTECH/2022/087,cse,BTECH,web-d,53.56,49.95,57.58,64.18,43.93,52.05,40.6,59.17,42.98,50.91,56.67,57.41,1
UG/02/BTECH/2022/087,cse,BTECH,dsa,69.47,38.1,61.24,38.04,44.91,37.69,62.15,51.12,60.88,36.23,49.23,57.43,1
UG/02/BTECH/2022/088,cse,BTECH,c,91.25,82.35,95.47,92.04,93.73,87.87,82.05,82.98,98.29,84.14,87.5,95.43,0
UG/02/BTECH/2022/088,cse,BTECH,math,77.2,98.64,100.0,90.63,84.91,100.0,83.55,84.63,98.57,84.36,88.66,85.82,0
UG/02/BTECH/2022/088,cse,BTECH,web-d,100.0,82.53,90.84,90.52,94.12,88.64,87.46,88.15,94.86,85.22,97.56,88.35,0
UG/02/BTECH/2022/088,cse,BTECH,dsa,91.62,95.34,79.27,90.16,85.01,76.45,84.47,100.0,89.42,82.49,95.52,97.25,0
UG/02/BTECH/2022/089,cse,BTECH,c,98.63,81.61,92.18,82.05,99.54,100.0,95.29,100.0,89.17,98.24,100.0,92.94,0
UG/02/BTECH/2022/089,cse,BTECH,math,85.96,91.01,86.58,100.0,93.51,89.19,81.85,92.87,91.92,84.5,91.31,89.52,0
UG/02/BTECH/2022/089,cse,BTECH,web-d,95.34,86.58,88.51,93.51,100.0,92.91,88.69,93.17,91.24,95.19,96.92,100.0,0
UG/02/BTECH/2022/089,cse,BTECH,dsa,100.0,97.85,94.14,93.66,89.32,96.71,100.0,91.05,78.2,95.55,93.09,92.42,0
UG/02/BTECH/2022/090,cse,BTECH,c,75.2,78.3,66.82,61.09,65.29,90.74,77.46,71.09,73.01,83.23,74.85,69.16,1
UG/02/BTECH/2022/090,cse,BTECH,math,57.29,85.3,66.13,73.7,76.41,74.09,70.54,77.56,90.8,75.79,75.73,92.16,1
UG/02/BTECH/2022/090,cse,BTECH,web-d,79.37,62.51,70.07,74.01,78.47,75.5,91.3,80.55,69.81,73.12,65.45,67.02,1
UG/02/BTECH/2022/090,cse,BTECH,dsa,76.02,78.36,76.18,78.4,57.58,63.71,80.95,70.42,80.11,72.91,84.67,71.28,1
UG/02/BTECH/2022/091,cse,BTECH,c,59.75,49.63,46.93,59.06,50.89,63.99,55.45,39.0,57.84,57.17,57.68,67.77,1
UG/02/BTECH/2022/091,cse,BTECH,math,43.75,39.06,53.07,58.83,58.2,42.71,58.64,43.73,50.44,38.94,50.91,38.67,1
UG/02/BTECH/2022/091,cse,BTECH,web-d,58.27,47.56,48.0,51.83,44.35,66.63,37.55,68.74,71.94,58.32,68.1,57.61,1
UG/02/BTECH/2022/091,cse,BTECH,dsa,61.7,58.9,67.26,36.87,55.27,57.08,41.29,44.29,62.71,57.11,49.4,44.76,1
UG/02/BTECH/2022/092,cse,BTECH,c,77.54,63.98,83.01,77.35,60.77,68.6,66.63,72.81,73.82,77.31,82.33,68.02,0
UG/02/BTECH/2022/092,cse,BTECH,math,84.25,70.75,85.88,93.17,67.28,82.58,71.12,63.42,81.0,74.86,82.05,78.57,0
UG/02/BTECH/2022/092,cse,BTECH,web-d,79.59,68.64,90.81,78.6,76.09,55.27,72.17,80.57,77.08,75.32,78.27,78.22,0
UG/02/BTECH/2022/092,cse,BTECH,dsa,78.23,63.96,88.38,71.42,71.83,63.91,72.93,66.03,77.41,71.33,84.36,78.13,0
UG/02/BTECH/2022/093,cse,BTECH,c,92.26,84.49,90.49,100.0,89.81,100.0,90.19,89.02,75.26,100.0,89.87,88.54,0
UG/02/BTECH/2022/093,cse,BTECH,math,84.75,93.31,100.0,95.28,85.29,100.0,99.81,86.29,90.21,96.56,95.2,91.7,0
UG/02/BTECH/2022/093,cse,BTECH,web-d,90.78,86.03,90.34,96.2,93.61,90.59,84.29,92.98,87.93,92.63,100.0,95.13,0
UG/02/BTECH/2022/093,cse,BTECH,dsa,92.19,81.8,93.0,87.61,92.63,88.19,88.61,94.52,82.13,92.23,97.75,89.51,0
UG/02/BTECH/2022/094,cse,BTECH,c,84.88,85.87,86.24,85.43,90.82,89.58,88.56,100.0,92.56,96.08,96.82,86.42,0
UG/02/BTECH/2022/094,cse,BTECH,math,98.81,96.14,86.9,94.19,82.65,86.04,97.59,87.04,99.62,93.86,100.0,90.78,0
UG/02/BTECH/2022/094,cse,BTECH,web-d,85.62,89.75,84.56,94.06,91.31,86.78,100.0,88.55,91.83,95.9,79.66,87.16,0
UG/02/BTECH/2022/094,cse,BTECH,dsa,78.85,91.64,94.31,100.0,91.89,89.23,82.05,100.0,82.0,91.87,88.61,91.4,0
UG/02/BTECH/2022/095,cse,BTECH,c,94.64,88.43,98.92,97.52,92.79,83.58,87.19,87.05,85.48,83.6,98.12,81.45,0
UG/02/BTECH/2022/095,cse,BTECH,math,80.95,88.03,90.27,98.01,90.86,80.09,93.85,95.7,96.12,84.21,84.07,95.2,0
UG/02/BTECH/2022/095,cse,BTECH,web-d,95.41,100.0,90.77,90.02,81.57,77.36,84.33,100.0,82.46,100.0,92.65,97.62,0
UG/02/BTECH/2022/095,cse,BTECH,dsa,84.46,88.62,100.0,90.09,99.95,95.29,89.35,92.39,93.77,88.86,100.0,92.18,0
UG/02/BTECH/2022/096,cse,BTECH,c,69.59,70.46,80.78,86.35,75.89,68.94,70.45,75.85,72.75,68.24,81.92,81.72,0
UG/02/BTECH/2022/096,cse,BTECH,math,84.14,78.5,72.45,66.83,77.57,66.84,78.98,56.17,85.42,75.15,65.16,86.38,0
UG/02/BTECH/2022/096,cse,BTECH,web-d,74.78,73.91,74.67,78.55,71.56,74.71,77.63,77.73,76.29,81.67,84.01,69.48,0
UG/02/BTECH/2022/096,cse,BTECH,dsa,66.56,68.52,70.16,75.55,74.25,71.85,70.09,74.27,83.65,70.05,84.13,82.2,0
UG/02/BTECH/2022/097,cse,BTECH,c,58.65,43.59,53.38,39.72,39.91,43.64,56.95,43.69,51.25,56.03,38.35,47.86,1
UG/02/BTECH/2022/097,cse,BTECH,math,47.5,43.67,54.58,64.85,54.3,63.43,64.88,49.38,75.5,52.15,62.29,47.76,1
UG/02/BTECH/2022/097,cse,BTECH,web-d,72.16,49.65,63.76,37.39,43.3,41.84,46.58,55.62,59.38,36.11,47.31,50.53,1
UG/02/BTECH/2022/097,cse,BTECH,dsa,45.01,61.48,48.86,62.37,56.27,44.11,49.37,67.02,49.31,51.66,61.35,58.46,1
UG/02/BTECH/2022/098,cse,BTECH,c,83.04,61.47,79.16,63.26,73.34,70.89,68.57,85.1,68.17,72.14,82.16,73.53,0
UG/02/BTECH/2022/098,cse,BTECH,math,84.7,66.99,74.03,78.37,82.96,67.17,76.08,74.71,74.77,86.08,81.21,72.27,0
UG/02/BTECH/2022/098,cse,BTECH,web-d,85.48,70.46,66.7,70.84,88.18,82.68,85.22,79.46,86.46,67.52,69.56,77.46,0
UG/02/BTECH/2022/098,cse,BTECH,dsa,83.89,69.21,77.99,75.33,78.96,86.37,79.37,82.1,82.56,76.22,82.16,73.52,0
UG/02/BTECH/2022/099,cse,BTECH,c,72.38,73.44,87.08,69.44,84.2,68.15,78.92,76.21,80.87,70.43,62.96,70.67,0
UG/02/BTECH/2022/099,cse,BTECH,math,73.27,78.65,82.69,72.21,85.05,80.59,75.49,72.54,76.44,74.68,86.83,81.01,0
UG/02/BTECH/2022/099,cse,BTECH,web-d,80.99,74.62,75.87,76.5,88.52,69.5,74.64,84.88,74.98,75.97,67.92,86.31,0
UG/02/BTECH/2022/099,cse,BTECH,dsa,71.58,69.85,72.34,80.39,77.15,64.31,62.65,63.06,87.01,83.0,76.18,85.92,0
UG/02/BTECH/2022/100,cse,BTECH,c,73.09,73.2,75.03,72.41,82.28,81.77,73.52,77.2,62.33,71.73,83.88,65.35,0
UG/02/BTECH/2022/100,cse,BTECH,math,71.2,64.34,71.0,72.71,81.79,79.05,72.85,73.98,85.05,91.61,78.32,77.24,0
UG/02/BTECH/2022/100,cse,BTECH,web-d,83.4,82.76,72.09,82.69,92.77,69.66,77.49,67.83,84.38,73.27,77.23,70.24,0
UG/02/BTECH/2022/100,cse,BTECH,dsa,76.51,81.57,74.97,55.77,71.43,68.57,57.58,75.9,74.72,78.17,82.9,84.29,0
UG/02/MTECH/2022/001,cse,MTECH,c,69.72,62.67,78.63,68.24,80.67,69.41,73.87,70.32,65.34,84.81,87.45,69.7,1
UG/02/MTECH/2022/001,cse,MTECH,math,84.26,65.82,60.72,76.86,92.31,62.96,65.98,65.0,65.53,67.94,84.84,71.1,1
UG/02/MTECH/2022/001,cse,MTECH,web-d,73.04,84.26,65.94,76.44,81.19,66.01,72.73,76.15,69.58,88.09,70.97,78.77,1
UG/02/MTECH/2022/001,cse,MTECH,dsa,77.47,78.69,74.61,76.48,69.68,73.32,91.39,65.93,61.29,68.08,83.75,74.81,1
UG/02/MTECH/2022/002,cse,MTECH,c,100.0,97.61,94.47,90.95,87.06,100.0,97.52,95.55,93.66,84.98,97.21,92.06,0
UG/02/MTECH/2022/002,cse,MTECH,math,86.68,83.95,76.25,96.99,89.93,94.3,82.58,86.15,86.03,98.06,100.0,90.7,0
UG/02/MTECH/2022/002,cse,MTECH,web-d,94.98,82.57,94.5,95.71,94.56,100.0,88.21,96.38,98.1,100.0,100.0,87.0,0
UG/02/MTECH/2022/002,cse,MTECH,dsa,99.89,88.13,91.51,95.33,87.11,83.08,95.64,100.0,87.83,97.07,100.0,100.0,0
UG/02/MTECH/2022/003,cse,MTECH,c,76.41,77.89,77.47,71.84,60.81,83.94,71.09,89.25,81.72,81.75,80.72,71.99,0
UG/02/MTECH/2022/003,cse,MTECH,math,70.34,89.78,86.23,72.88,76.48,77.54,77.88,89.06,69.18,74.2,69.38,65.65,0
UG/02/MTECH/2022/003,cse,MTECH,web-d,83.74,100.0,73.03,70.46,74.57,61.75,70.46,73.24,77.31,62.34,63.9,72.12,0
UG/02/MTECH/2022/003,cse,MTECH,dsa,73.29,65.27,73.91,78.51,87.93,74.62,77.41,62.71,85.81,63.52,66.75,83.79,0
UG/02/MTECH/2022/004,cse,MTECH,c,78.13,70.83,72.64,69.47,67.13,84.32,79.61,80.88,78.27,63.15,84.08,72.27,1
UG/02/MTECH/2022/004,cse,MTECH,math,75.78,82.33,65.7,84.4,77.16,78.65,71.58,76.68,77.43,62.41,78.57,75.14,1
UG/02/MTECH/2022/004,cse,MTECH,web-d,79.42,57.57,67.47,72.08,71.95,85.6,58.6,72.4,71.43,63.7,84.55,69.88,1
UG/02/MTECH/2022/004,cse,MTECH,dsa,67.01,78.11,67.56,68.1,86.69,83.24,75.59,65.63,66.54,88.78,70.5,79.18,1
UG/02/MTECH/2022/005,cse,MTECH,c,32.1,31.84,32.48,21.48,19.12,28.03,26.34,36.04,26.76,32.15,22.81,23.76,1
UG/02/MTECH/2022/005,cse,MTECH,math,24.15,23.71,21.48,38.52,39.54,24.14,35.71,37.08,36.77,15.72,25.93,28.81,1
UG/02/MTECH/2022/005,cse,MTECH,web-d,32.04,25.42,16.21,35.56,21.0,38.81,37.3,31.84,25.1,28.37,20.46,41.22,1
UG/02/MTECH/2022/005,cse,MTECH,dsa,26.99,44.95,39.74,35.9,25.85,34.9,22.85,51.14,26.29,40.02,16.86,18.67,1
UG/02/MTECH/2022/006,cse,MTECH,c,71.12,79.83,70.99,71.04,69.27,73.25,70.02,71.29,61.28,71.09,86.97,69.08,1
UG/02/MTECH/2022/006,cse,MTECH,math,65.34,71.01,84.25,82.3,74.3,79.88,68.18,77.94,68.92,72.85,74.24,84.79,1
UG/02/MTECH/2022/006,cse,MTECH,web-d,79.45,81.96,66.74,65.34,86.22,79.55,64.07,71.59,90.89,86.75,82.79,66.79,1
UG/02/MTECH/2022/006,cse,MTECH,dsa,74.08,77.5,84.16,84.15,61.29,87.51,72.44,68.75,66.47,62.84,56.2,75.49,1
UG/02/MTECH/2022/007,cse,MTECH,c,46.9,51.22,69.55,45.59,48.36,52.1,56.35,61.13,54.51,55.72,48.59,42.35,1
UG/02/MTECH/2022/007,cse,MTECH,math,55.2,65.06,65.59,54.25,54.71,59.5,45.41,56.64,67.46,42.79,59.25,57.13,1
UG/02/MTECH/2022/007,cse,MTECH,web-d,49.7,60.71,65.21,48.9,59.04,61.82,57.36,56.08,45.46,52.07,55.95,45.99,1
UG/02/MTECH/2022/007,cse,MTECH,dsa,43.93,29.65,56.58,62.56,39.15,35.81,57.17,39.32,42.99,49.34,47.47,42.25,1
UG/02/MTECH/2022/008,cse,MTECH,c,100.0,100.0,100.0,100.0,85.58,79.22,83.23,90.83,86.95,87.82,90.94,76.93,0
UG/02/MTECH/2022/008,cse,MTECH,math,80.09,94.74,90.87,92.65,88.27,96.7,91.11,95.93,95.79,100.0,91.16,100.0,0
UG/02/MTECH/2022/008,cse,MTECH,web-d,90.23,84.03,96.2,100.0,100.0,100.0,84.37,100.0,100.0,84.66,96.39,89.15,0
UG/02/MTECH/2022/008,cse,MTECH,dsa,85.13,95.12,99.27,78.74,91.36,100.0,87.48,93.0,96.85,93.84,94.47,72.76,0
UG/02/MTECH/2022/009,cse,MTECH,c,87.18,100.0,91.68,95.84,90.53,75.32,88.33,100.0,87.62,100.0,92.71,99.02,0
UG/02/MTECH/2022/009,cse,MTECH,math,95.3,89.31,88.65,100.0,99.2,100.0,89.88,93.0,92.66,99.93,87.9,85.32,0
UG/02/MTECH/2022/009,cse,MTECH,web-d,85.86,88.89,95.34,94.47,84.71,85.09,86.7,100.0,84.88,94.97,98.52,100.0,0
UG/02/MTECH/2022/009,cse,MTECH,dsa,98.33,93.57,91.9,86.31,85.73,82.54,97.13,91.49,87.52,99.02,76.06,100.0,0
UG/02/MTECH/2022/010,cse,MTECH,c,86.15,87.73,89.51,99.29,95.64,97.63,84.79,92.5,96.89,95.96,87.18,93.08,0
UG/02/MTECH/2022/010,cse,MTECH,math,99.34,84.08,78.99,91.03,85.98,93.72,95.9,97.42,89.09,100.0,97.87,85.02,0
UG/02/MTECH/2022/010,cse,MTECH,web-d,96.97,92.8,93.81,89.06,97.9,88.3,90.9,83.81,90.48,96.03,88.58,86.42,0
UG/02/MTECH/2022/010,cse,MTECH,dsa,98.18,81.36,97.91,86.1,98.22,91.55,93.69,95.88,86.59,94.24,94.68,93.26,0
UG/02/MTECH/2022/011,cse,MTECH,c,74.56,87.61,69.76,76.05,85.16,68.66,62.99,77.51,58.85,82.48,58.18,68.98,1
UG/02/MTECH/2022/011,cse,MTECH,math,72.84,75.24,72.08,68.75,58.82,86.83,75.35,77.35,72.3,80.3,73.73,56.71,1
UG/02/MTECH/2022/011,cse,MTECH,web-d,70.43,70.06,74.67,80.59,88.36,66.02,70.88,86.24,70.54,77.4,63.98,75.13,1
UG/02/MTECH/2022/011,cse,MTECH,dsa,87.61,63.85,78.5,72.4,70.63,69.54,67.32,75.54,74.56,68.07,70.21,77.91,1
UG/02/MTECH/2022/012,cse,MTECH,c,95.95,93.94,85.35,99.21,82.73,89.58,92.99,100.0,100.0,91.05,90.12,82.42,0
UG/02/MTECH/2022/012,cse,MTECH,math,85.0,78.84,94.27,94.95,90.46,92.81,95.37,89.72,81.64,93.15,84.56,100.0,0
UG/02/MTECH/2022/012,cse,MTECH,web-d,85.84,91.17,76.09,93.96,91.25,94.3,100.0,92.73,88.44,88.61,82.35,97.97,0
UG/02/MTECH/2022/012,cse,MTECH,dsa,88.22,100.0,95.42,87.7,94.05,95.9,100.0,93.27,95.5,95.79,93.73,86.35,0
UG/02/MTECH/2022/013,cse,MTECH,c,40.14,59.43,63.67,34.94,56.5,51.84,52.83,62.1,57.16,53.97,66.33,43.92,1
UG/02/MTECH/2022/013,cse,MTECH,math,49.51,59.17,67.88,53.93,53.11,48.53,46.48,57.35,46.66,45.33,44.36,63.39,1
UG/02/MTECH/2022/013,cse,MTECH,web-d,43.24,59.88,55.56,67.09,54.34,43.26,54.29,34.25,53.29,62.97,48.48,49.57,1
UG/02/MTECH/2022/013,cse,MTECH,dsa,40.73,60.24,59.44,41.0,46.64,44.35,48.98,49.19,56.21,63.91,58.83,68.25,1
UG/02/MTECH/2022/014,cse,MTECH,c,96.37,97.51,82.31,100.0,100.0,100.0,99.28,80.12,94.0,100.0,95.49,92.9,0
UG/02/MTECH/2022/014,cse,MTECH,math,86.96,99.86,88.08,93.64,80.92,91.8,89.57,83.82,98.22,94.78,92.09,91.39,0
UG/02/MTECH/2022/014,cse,MTECH,web-d,84.22,90.99,86.26,100.0,84.84,92.79,90.8,100.0,92.95,100.0,89.62,91.73,0
UG/02/MTECH/2022/014,cse,MTECH,dsa,96.74,86.02,100.0,100.0,94.76,100.0,91.26,95.79,94.6,82.2,89.06,84.89,0
UG/02/MTECH/2022/015,cse,MTECH,c,65.85,68.58,75.62,68.02,63.44,69.27,67.72,70.23,64.45,84.09,70.9,80.59,1
UG/02/MTECH/2022/015,cse,MTECH,math,73.67,75.16,65.38,84.58,70.69,60.61,66.08,71.59,65.96,70.54,61.39,92.58,1
UG/02/MTECH/2022/015,cse,MTECH,web-d,87.36,77.79,72.61,83.32,82.53,89.15,86.11,65.23,72.83,72.21,68.25,73.48,1
UG/02/MTECH/2022/015,cse,MTECH,dsa,62.67,76.81,92.17,72.86,67.5,70.45,79.0,59.0,76.53,67.14,78.01,75.14,1
UG/02/MTECH/2022/016,cse,MTECH,c,91.96,92.46,100.0,92.32,96.81,88.54,94.84,86.85,95.16,99.49,98.77,88.8,0
UG/02/MTECH/2022/016,cse,MTECH,math,90.05,89.58,92.31,95.76,94.61,95.76,100.0,92.89,88.24,93.04,99.54,89.14,0
UG/02/MTECH/2022/016,cse,MTECH,web-d,90.43,90.84,81.06,97.6,88.03,94.4,85.4,94.75,100.0,97.86,86.88,90.71,0
UG/02/MTECH/2022/016,cse,MTECH,dsa,79.77,91.18,90.05,86.67,89.47,98.59,93.55,100.0,94.91,95.65,91.43,91.07,0
UG/02/MTECH/2022/017,cse,MTECH,c,74.18,65.5,71.8,76.0,74.02,71.18,67.28,70.63,72.83,75.64,83.54,58.68,1
UG/02/MTECH/2022/017,cse,MTECH,math,79.08,72.93,65.74,70.51,81.34,88.96,73.83,83.83,88.31,60.43,68.1,63.34,1
UG/02/MTECH/2022/017,cse,MTECH,web-d,81.47,65.32,81.67,70.24,72.53,74.11,72.11,77.25,76.14,80.09,74.89,64.56,1
UG/02/MTECH/2022/017,cse,MTECH,dsa,59.39,89.24,75.42,76.91,74.96,68.04,78.86,73.05,73.2,84.03,83.09,72.18,1
UG/02/MTECH/2022/018,cse,MTECH,c,96.6,99.49,79.2,99.79,100.0,94.19,96.91,88.1,82.89,97.88,91.84,95.49,0
UG/02/MTECH/2022/018,cse,MTECH,math,83.41,98.11,85.84,94.69,86.46,98.95,81.35,92.59,100.0,97.2,86.7,84.18,0
UG/02/MTECH/2022/018,cse,MTECH,web-d,96.06,100.0,90.29,98.11,97.2,88.21,89.57,88.86,92.32,89.66,80.1,91.28,0
UG/02/MTECH/2022/018,cse,MTECH,dsa,92.56,100.0,84.43,93.24,81.55,100.0,87.33,93.29,88.05,98.68,91.07,92.62,0
UG/02/MTECH/2022/019,cse,MTECH,c,81.42,100.0,89.4,90.8,96.12,93.96,100.0,86.76,89.76,100.0,83.26,81.66,0
UG/02/MTECH/2022/019,cse,MTECH,math,99.75,80.73,98.0,90.12,85.81,87.74,100.0,90.42,97.56,88.77,95.26,85.07,0
UG/02/MTECH/2022/019,cse,MTECH,web-d,92.3,100.0,78.54,91.37,96.7,95.17,100.0,87.46,100.0,87.97,83.72,96.34,0
UG/02/MTECH/2022/019,cse,MTECH,dsa,88.85,100.0,99.21,100.0,96.06,100.0,76.6,92.24,94.81,94.71,95.28,91.83,0
UG/02/MTECH/2022/020,cse,MTECH,c,33.3,33.27,42.54,19.49,38.55,16.89,33.79,27.31,37.69,40.46,43.36,27.46,1
UG/02/MTECH/2022/020,cse,MTECH,math,28.29,33.99,21.53,33.18,17.69,32.83,15.7,32.26,35.88,32.79,31.68,18.93,1
UG/02/MTECH/2022/020,cse,MTECH,web-d,39.19,38.39,22.44,20.94,25.66,26.23,23.98,30.11,20.54,35.86,42.17,25.57,1
UG/02/MTECH/2022/020,cse,MTECH,dsa,30.19,20.51,39.33,46.53,21.41,21.05,36.5,25.88,29.14,13.49,33.59,22.71,1
UG/02/MTECH/2022/021,cse,MTECH,c,95.3,91.32,93.72,92.27,96.68,90.94,89.05,100.0,91.08,100.0,95.82,81.36,0
UG/02/MTECH/2022/021,cse,MTECH,math,100.0,87.85,100.0,95.49,100.0,100.0,97.3,87.04,91.52,100.0,86.72,98.88,0
UG/02/MTECH/2022/021,cse,MTECH,web-d,89.6,91.8,97.39,93.76,96.08,83.25,100.0,93.14,85.22,89.45,91.01,99.13,0
UG/02/MTECH/2022/021,cse,MTECH,dsa,82.8,98.26,89.0,97.64,97.57,100.0,73.38,88.8,91.93,90.85,100.0,87.24,0
UG/02/MTECH/2022/022,cse,MTECH,c,75.36,75.84,74.16,62.91,70.9,77.3,64.13,70.23,77.41,65.36,72.51,90.07,0
UG/02/MTECH/2022/022,cse,MTECH,math,74.04,66.59,83.11,65.25,78.06,93.22,74.91,72.06,83.03,70.55,83.73,75.83,0
UG/02/MTECH/2022/022,cse,MTECH,web-d,79.99,76.48,71.93,83.5,75.04,86.77,83.58,79.63,77.16,80.62,68.33,63.24,0
UG/02/MTECH/2022/022,cse,MTECH,dsa,68.82,71.93,79.24,62.64,74.7,74.7,78.63,69.2,67.9,70.75,74.01,84.96,0
UG/02/MTECH/2022/023,cse,MTECH,c,74.69,66.71,82.62,67.15,85.35,80.86,82.74,69.45,66.72,74.94,89.22,77.16,1
UG/02/MTECH/2022/023,cse,MTECH,math,66.24,73.29,80.82,79.45,75.69,78.12,89.08,63.86,63.74,56.31,63.02,80.11,1
UG/02/MTECH/2022/023,cse,MTECH,web-d,74.22,79.59,72.54,77.45,66.78,71.69,60.77,79.69,65.76,85.44,78.97,72.43,1
UG/02/MTECH/2022/023,cse,MTECH,dsa,70.74,70.76,81.31,61.54,82.73,67.48,81.28,84.04,82.96,63.68,77.51,73.97,1
UG/02/MTECH/2022/024,cse,MTECH,c,93.66,87.43,89.19,95.65,96.05,88.34,89.72,98.96,81.54,88.69,88.37,100.0,0
UG/02/MTECH/2022/024,cse,MTECH,math,93.06,81.11,90.78,87.22,94.28,84.61,95.94,98.98,94.7,85.66,86.4,94.13,0
UG/02/MTECH/2022/024,cse,MTECH,web-d,100.0,93.82,92.17,94.09,86.67,89.45,91.86,90.72,91.87,90.93,94.19,97.79,0
UG/02/MTECH/2022/024,cse,MTECH,dsa,87.12,91.28,81.52,94.22,89.3,98.37,92.29,90.7,90.17,87.87,88.4,90.0,0
UG/02/MTECH/2022/025,cse,MTECH,c,59.81,55.76,58.29,43.73,50.45,64.24,54.25,38.98,51.33,56.35,55.0,56.4,1
UG/02/MTECH/2022/025,cse,MTECH,math,34.23,40.29,51.0,64.74,44.33,36.75,55.29,59.69,68.3,40.01,37.06,46.74,1
UG/02/MTECH/2022/025,cse,MTECH,web-d,36.15,57.84,41.6,41.29,52.39,49.91,76.32,46.95,52.51,53.38,51.85,40.2,1
UG/02/MTECH/2022/025,cse,MTECH,dsa,56.5,45.78,66.27,38.86,57.13,56.34,49.04,48.46,54.91,54.02,55.99,50.25,1
